Datetime,Datetime,Actual,Predicted,Error,Residual
2001-08-02 01:00:00,2001-08-02 01:00:00,29115.0,29582.959424106422,-467.9594241064224,-467.9594241064224
2001-08-02 02:00:00,2001-08-02 02:00:00,27367.0,27498.532023754688,-131.53202375468754,-131.53202375468754
2001-08-02 03:00:00,2001-08-02 03:00:00,26103.0,26400.383906170915,-297.383906170915,-297.383906170915
2001-08-02 04:00:00,2001-08-02 04:00:00,25356.0,25458.389848893035,-102.38984889303538,-102.38984889303538
2001-08-02 05:00:00,2001-08-02 05:00:00,25492.0,25470.97598270969,21.02401729031044,21.02401729031044
2001-08-02 06:00:00,2001-08-02 06:00:00,26579.0,26395.587915020216,183.41208497978369,183.41208497978369
2001-08-02 07:00:00,2001-08-02 07:00:00,28541.0,29227.074570534114,-686.0745705341142,-686.0745705341142
2001-08-02 08:00:00,2001-08-02 08:00:00,31570.0,31513.960448717273,56.03955128272719,56.03955128272719
2001-08-02 09:00:00,2001-08-02 09:00:00,34344.0,34311.26814392836,32.731856071637594,32.731856071637594
2001-08-02 10:00:00,2001-08-02 10:00:00,36879.0,35869.86151998362,1009.1384800163796,1009.1384800163796
2001-08-02 11:00:00,2001-08-02 11:00:00,39060.0,38334.789572526155,725.2104274738449,725.2104274738449
2001-08-02 12:00:00,2001-08-02 12:00:00,40891.0,40648.963104617054,242.03689538294566,242.03689538294566
2001-08-02 13:00:00,2001-08-02 13:00:00,42272.0,41952.69452178289,319.30547821710934,319.30547821710934
2001-08-02 14:00:00,2001-08-02 14:00:00,43522.0,43311.58083275193,210.41916724806651,210.41916724806651
2001-08-02 15:00:00,2001-08-02 15:00:00,44393.0,44065.87390353474,327.12609646526107,327.12609646526107
2001-08-02 16:00:00,2001-08-02 16:00:00,45330.0,45262.91349444883,67.08650555116765,67.08650555116765
2001-08-02 17:00:00,2001-08-02 17:00:00,45820.0,45976.3936193421,-156.3936193421032,-156.3936193421032
2001-08-02 18:00:00,2001-08-02 18:00:00,45681.0,45450.44085464114,230.55914535885677,230.55914535885677
2001-08-02 19:00:00,2001-08-02 19:00:00,44183.0,44457.52733277829,-274.5273327782925,-274.5273327782925
2001-08-02 20:00:00,2001-08-02 20:00:00,42105.0,43304.90312986888,-1199.9031298688788,-1199.9031298688788
2001-08-02 21:00:00,2001-08-02 21:00:00,41337.0,41798.30312924179,-461.30312924178725,-461.30312924178725
2001-08-02 22:00:00,2001-08-02 22:00:00,40392.0,40253.88833868079,138.11166131921345,138.11166131921345
2001-08-02 23:00:00,2001-08-02 23:00:00,36954.0,37438.16887021169,-484.16887021168804,-484.16887021168804
2001-08-03 00:00:00,2001-08-03 00:00:00,33299.0,33806.47291502849,-507.4729150284911,-507.4729150284911
2001-08-03 01:00:00,2001-08-03 01:00:00,30226.0,30585.70019358855,-359.70019358854915,-359.70019358854915
2001-08-03 02:00:00,2001-08-03 02:00:00,28566.0,28304.180775083263,261.81922491673686,261.81922491673686
2001-08-03 03:00:00,2001-08-03 03:00:00,27334.0,27407.119848730817,-73.11984873081747,-73.11984873081747
2001-08-03 04:00:00,2001-08-03 04:00:00,26570.0,26734.501474366534,-164.50147436653424,-164.50147436653424
2001-08-03 05:00:00,2001-08-03 05:00:00,26662.0,26527.48891098856,134.51108901144107,134.51108901144107
2001-08-03 06:00:00,2001-08-03 06:00:00,27899.0,27967.897677699286,-68.89767769928585,-68.89767769928585
2001-08-03 07:00:00,2001-08-03 07:00:00,30085.0,30246.608130771674,-161.60813077167404,-161.60813077167404
2001-08-03 08:00:00,2001-08-03 08:00:00,32794.0,32778.39073034397,15.609269656029937,15.609269656029937
2001-08-03 09:00:00,2001-08-03 09:00:00,35304.0,35663.29099121195,-359.2909912119503,-359.2909912119503
2001-08-03 10:00:00,2001-08-03 10:00:00,37448.0,37001.25228488763,446.7477151123676,446.7477151123676
2001-08-03 11:00:00,2001-08-03 11:00:00,39289.0,38776.545285626235,512.4547143737655,512.4547143737655
2001-08-03 12:00:00,2001-08-03 12:00:00,40983.0,40755.32583152685,227.67416847315326,227.67416847315326
2001-08-03 13:00:00,2001-08-03 13:00:00,42165.0,41982.64477665638,182.3552233436203,182.3552233436203
2001-08-03 14:00:00,2001-08-03 14:00:00,43322.0,43319.49274628043,2.5072537195665063,2.5072537195665063
2001-08-03 15:00:00,2001-08-03 15:00:00,44137.0,43955.43690079248,181.56309920751664,181.56309920751664
2001-08-03 16:00:00,2001-08-03 16:00:00,44573.0,45102.48105837988,-529.4810583798826,-529.4810583798826
2001-08-03 17:00:00,2001-08-03 17:00:00,44391.0,44733.379617193874,-342.37961719387386,-342.37961719387386
2001-08-03 18:00:00,2001-08-03 18:00:00,44061.0,44271.144707413834,-210.1447074138341,-210.1447074138341
2001-08-03 19:00:00,2001-08-03 19:00:00,42548.0,42706.73247853469,-158.73247853468638,-158.73247853468638
2001-08-03 20:00:00,2001-08-03 20:00:00,40796.0,41614.18060099614,-818.1806009961365,-818.1806009961365
2001-08-03 21:00:00,2001-08-03 21:00:00,40462.0,40441.67068146518,20.32931853482296,20.32931853482296
2001-08-03 22:00:00,2001-08-03 22:00:00,39515.0,39630.48002981719,-115.48002981719037,-115.48002981719037
2001-08-03 23:00:00,2001-08-03 23:00:00,36721.0,36742.744308627516,-21.744308627516148,-21.744308627516148
2001-08-04 00:00:00,2001-08-04 00:00:00,33698.0,34042.965477997685,-344.9654779976845,-344.9654779976845
2001-08-04 01:00:00,2001-08-04 01:00:00,30952.0,31311.370181685892,-359.370181685892,-359.370181685892
2001-08-04 02:00:00,2001-08-04 02:00:00,29139.0,29315.89566423645,-176.8956642364501,-176.8956642364501
2001-08-04 03:00:00,2001-08-04 03:00:00,27799.0,27809.922792950692,-10.922792950692383,-10.922792950692383
2001-08-04 04:00:00,2001-08-04 04:00:00,26898.0,27038.147285576175,-140.1472855761749,-140.1472855761749
2001-08-04 05:00:00,2001-08-04 05:00:00,26500.0,26643.752769757757,-143.75276975775705,-143.75276975775705
2001-08-04 06:00:00,2001-08-04 06:00:00,26890.0,26880.50829879241,9.491701207589358,9.491701207589358
2001-08-04 07:00:00,2001-08-04 07:00:00,27358.0,28010.114585438765,-652.1145854387651,-652.1145854387651
2001-08-04 08:00:00,2001-08-04 08:00:00,28590.0,28685.136285329143,-95.13628532914299,-95.13628532914299
2001-08-04 09:00:00,2001-08-04 09:00:00,31238.0,30843.763585736124,394.2364142638762,394.2364142638762
2001-08-04 10:00:00,2001-08-04 10:00:00,33773.0,33671.604194293715,101.39580570628459,101.39580570628459
2001-08-04 11:00:00,2001-08-04 11:00:00,35789.0,35466.340430894656,322.6595691053444,322.6595691053444
2001-08-04 12:00:00,2001-08-04 12:00:00,37035.0,36755.65360263493,279.34639736507233,279.34639736507233
2001-08-04 13:00:00,2001-08-04 13:00:00,38041.0,37832.55108950065,208.44891049934813,208.44891049934813
2001-08-04 14:00:00,2001-08-04 14:00:00,38804.0,38457.299773177125,346.70022682287527,346.70022682287527
2001-08-04 15:00:00,2001-08-04 15:00:00,39306.0,39465.11519733362,-159.11519733361638,-159.11519733361638
2001-08-04 16:00:00,2001-08-04 16:00:00,39147.0,39790.58348851872,-643.5834885187214,-643.5834885187214
2001-08-04 17:00:00,2001-08-04 17:00:00,38815.0,39345.17495103393,-530.1749510339287,-530.1749510339287
2001-08-04 18:00:00,2001-08-04 18:00:00,38034.0,38598.48893632273,-564.4889363227267,-564.4889363227267
2001-08-04 19:00:00,2001-08-04 19:00:00,36966.0,37143.32177977788,-177.32177977787796,-177.32177977787796
2001-08-04 20:00:00,2001-08-04 20:00:00,35927.0,36388.86074290459,-461.8607429045878,-461.8607429045878
2001-08-04 21:00:00,2001-08-04 21:00:00,35929.0,36030.19541441581,-101.19541441580805,-101.19541441580805
2001-08-04 22:00:00,2001-08-04 22:00:00,35506.0,35780.13618087136,-274.13618087136274,-274.13618087136274
2001-08-04 23:00:00,2001-08-04 23:00:00,33515.0,33400.8576350851,114.1423649149001,114.1423649149001
2001-08-05 00:00:00,2001-08-05 00:00:00,31106.0,31222.0561841029,-116.05618410290117,-116.05618410290117
2001-08-05 01:00:00,2001-08-05 01:00:00,28706.0,29091.074353164742,-385.0743531647422,-385.0743531647422
2001-08-05 02:00:00,2001-08-05 02:00:00,27116.0,27457.87506367114,-341.8750636711411,-341.8750636711411
2001-08-05 03:00:00,2001-08-05 03:00:00,25930.0,26310.782333872077,-380.7823338720773,-380.7823338720773
2001-08-05 04:00:00,2001-08-05 04:00:00,25103.0,25324.967200721872,-221.96720072187236,-221.96720072187236
2001-08-05 05:00:00,2001-08-05 05:00:00,24658.0,24984.85114955515,-326.8511495551502,-326.8511495551502
2001-08-05 06:00:00,2001-08-05 06:00:00,24658.0,24857.37453846686,-199.3745384668582,-199.3745384668582
2001-08-05 07:00:00,2001-08-05 07:00:00,24613.0,25138.733509474492,-525.7335094744922,-525.7335094744922
